Links,Name,SKU,MPN,UPC,Price,Stock,Description,Additional Details,Path,Image URL
https://marineengineparts.com/sierra-marine-18-0398-thermostat-gasket,Sierra Marine 18-0398 Thermostat Gasket,18-0398,18-0398-9,30999873774,$3.29 - $6.58,,"Sierra Marine 18-0398 Thermostat Gasket.

Fits Mercury Marine 110/120 & 140/150/160 (I/L 6 cyl.) also MCM 3.0L/LX w/closed cooling & Volvo Penta 4.3L (All Models), 5.0 FiP, FLP, GiP, GLP, GL, GXi, OSi, 5.7 (All Models Except OSi), & 5.8 (All Models) engines.

Features:

Use with aluminum exhaust manifold","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    CRUSADER MARINE
RM0121

GLM
35060

MALLORY MARINE
9-60009

MERCURY MARINE
27-33918
27-8M2021920

OMC
3852111
312797

VOLVO PENTA
835417
3852111

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Cooling  Sierra Marine 18-0398 Thermostat Gasket,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17216/16006548/18-0398__10912.1743110242.jpg?c=1
https://marineengineparts.com/racor-r12p-fuel-filter-water-separator,Racor R12P Fuel Filter Water Separator,RACR12P,R12P,706672001184,$25.39 - $330.49,,"Racor R12P Fuel Filter Water Separator.

The R12 fuel filter/water separators are designed to be installed on the suction side of the fuel system with maximum flow capacities of 15 gallons per hour (GPH). The compact size versatility make the R12 series a very popular small filter for many applications.

Features:

Fits Racor Series - 120A, 120B, 140


Micron Rating: 30 micron


Includes Upper gasket - RK 10503 & Lower gasket - RK10012


Filters gasoline, diesel, and gasoline/oil blended fuels


Maximum Fow Rate: 15 GPH (57 LPH)


99% efficient Aquabloc® water repelling filter media


The lower the micron rating, the finer the filtration. Follow your engine manufacturer's recommendation for fuel filter micron rating.


S = Secondary/Final 2 micron (Brown)


T = Primary or Secondary/Final 10 micron (Blue)


P = Primary 30 micron (Red)","
        

                
                    Brand
                    Racor
                

                
                    Cross Reference / Specs
                    BALDWIN
BF1381

CARQUEST
86584

CHAMP
LFF8677

DONALDSON
P551768

FLEETGUARD
FS19627

FRAM
PS10973

HASTINGS
BF1381

LUBER-FINER
LFF8677

NAPA
3584

WIX
33584
Application: Inboard
 Fits Racor Series: 120A, 120B, 140
 Filters gasoline, diesel, and gasoline/oil blended fuels
 Maximum Flow Rate: 15 GPH (57 LPH)
 Micron Rating: 30
 Maximum Working Pressure: 15 PSI (1.03 bar)
 Height: 2.5 in. (6.35 cm)
 Diameter: 3 in. (7.62 cm)
 Center Threads: M18 X 1.5
 Includes Upper gasket - RK 10503 &  Lower gasket - RK10012
 Water Removal Efficiency: 99%
 Operating Temperature -40o to +255oF (-40o to 124oC)
 Max. Fuel Temp.: 190Â°F (32Â°C)
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Generators  Westerbeke Generator  Racor R12P Fuel Filter Water Separator,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24754/16010556/RACR12P__45015.1743118750.jpg?c=1
https://marineengineparts.com/mercury-marine-805759q3-cap-rotor-kit,Mercury Marine 805759Q3 Cap & Rotor Kit,MER805759Q3,805759Q3,745061040526,$58.59,11,"Mercury Marine 805759Q3 Cap & Rotor Kit.

Fits GM V-8 Engines with Thunderbolt IV & V HEI Ignitions.","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    GLM
71780
71510
71080

MALLORY MARINE
9-29350
9-29403
9-29200

MERCURY MARINE
805759T3
805759T2
805759T1
16457A4
805759A5
805759A2
43557A1
805759A1
90746A1
43557
13524A5
13524T1
13524A1
13524A3
19405A3
90576A2

EMP
300-03085

SIERRA MARINE
18-5249
18-5359
18-5273
18-5380
18-5431
INCLUDES:
 (1) - 16457A4 - Distributor Cap
 (1) - 13527A - Rotor Assembly
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Ignition  Mercury Marine 805759Q3 Cap & Rotor Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18405/16007001/MER805759Q3__94365.1743112238.jpg?c=1
https://marineengineparts.com/mercury-marine-57-865635q02-serpentine-belt,Mercury Marine 57-865635Q02 Serpentine Belt,MER57865635Q02,865635Q02,745061695825,$103.59,2,"Mercury Marine 57-865635Q02 Serpentine Belt.

Fits 2005 and newer MIE 8.1S engines (s/n 0W390000 and up). Also fits 2005 & newer MCM 496 Mag engines (s/n 0W310000 and up) that the power steering pump has been removed.

Features:

Belt Length: 2111mm","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    MERCURY MARINE
57-865635002

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Belts  Mercury Marine 57-865635Q02 Serpentine Belt,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23140/16006957/MER57865635Q02__36425.1743112166.jpg?c=1
https://marineengineparts.com/crusader-marine-r020049-sensor-oil-pressure,"Crusader Marine R020049 Sensor, Oil Pressure",CRUR020049,R020049,12345680733,$86.39,1,"Crusader R020049 Sensor, Oil Pressure","
        

                
                    Brand
                    Crusader Marine
                

                
                    Cross Reference / Specs
                    CRUSADER MARINE
R026002F

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Engine & Drive Parts  Gas Inboard Engine  Crusader  Engine Electrical  Crusader Marine R020049 Sensor, Oil Pressure",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/21439/16016929/CRUR020049__44382.1743134569.jpg?c=1
https://marineengineparts.com/interlux-ybe179-aqua-one-black-quart,Interlux YBE179 Aqua-One Black Quart,INTYBE179Q,94-YBE179Q,81948002301,$51.99,33,"Interlux YBE179 Aqua-One Black Quart.

Aqua-One combines outstanding antifouling performance in a convenient water-based ablative coating. The fast-dry formula makes application and clean-up easy, while the coating wears away during use, ensuring consistent performance and reducing the build-up of paint.

Not for use in California

Features:

Color: Black


Quart Container


Note: Color differences may occur between actual and color chips shown","
        
                    
                        Manuals and Instructions
                        YBE179 Product Data Sheet
                    
                                    
                        MSDS
                        YBE179 MSDS
                    

                
                    Brand
                    Interlux/AkzoNobel
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Accessories & Maintenance  Paints, Varnishes, Epoxies, Sealants & Supplies  Paints  Inflatable Paints  Interlux YBE179 Aqua-One Black Quart",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/22496/16005041/INTYBE179Q__43930.1743103669.jpg?c=1
https://marineengineparts.com/onan-0132-0346-water-pump-gasket,Onan 0132-0346 Water Pump Gasket,ONN132-0346,ONN132-0346,12345681224,$17.99,1,"Onan 0132-0346 Water Pump Gasket.

Fits MDKAE/BE/BF Generators.","
        

                
                    Brand
                    Onan
                

                
                    Cross Reference / Specs
                    CUMMINS
0132-0346
USE WITH:
 132-0356 - Onan Raw Water Pump
 132-0413 - Onan Raw Water Pump
 G1010 - Sherwood Raw Water Pump
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Generators  Onan Generator  Onan 0132-0346 Water Pump Gasket,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24348/16009579/ONN132-0346__23422.1743117011.jpg?c=1
https://marineengineparts.com/mercury-marine-8m0139978-impeller-housing-assembly,Mercury Marine 8M0139978 Impeller Housing Assembly,MER8M0139978,8M0139978,745061966475,$641.19,,"Mercury Marine 8M0139978 Impeller Housing Assembly.

Impeller housing fits 4.5 and 6.2L MPI sterndrive and inboard model engines.

Features:

Includes 47-862232A2 - Impeller


DOES NOT INCLUDE WEAR PLATE OR GASKET","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    MERCURY MARINE
8M0137209
8M0122665
8M0118072
USE WITH:
98-8M0122666 - Sea Pump Kit (with Distribution Housing
98-8M0139979 - Sea Pump Kit
98-8M0122667 - Sea Pump Assembly
98-8M0137221 - Impeller Kit
47-862232A2 - Impeller
27-880074880 - Gasket
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Cooling  Mercury Marine 8M0139978 Impeller Housing Assembly,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23249/16007248/MER8M0139978__50500.1743112593.jpg?c=1
https://marineengineparts.com/morse-305499-mt3-neutral-safety-switch,Morse 305499 MT3 Neutral Safety Switch,MRS305499,305499,131957063609,$30.19,3,SeaStar 305499 Neutral Safety Switch for Morse MT3 Style Control Box.,"
        

                
                    Brand
                    SeaStar Solutions
                

                
                    Cross Reference / Specs
                    MERCURY MARINE
87-17277
87-17277T

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Mechanical Control Boxes  Dometic Top Mount Controls  Morse 305499 MT3 Neutral Safety Switch,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24015/16008935/MRS305499__18278.1743115675.jpg?c=1
https://marineengineparts.com/mercury-marine-864363a1-shift-plate-kit,Mercury Marine 864363A1 Shift Plate Kit,MER864363A1,864363A1,745061532946,$209.29,,"Mercruiser 864363A1 Alpha Shift Plate Kit. Replaces Mercruiser #39670A33, 39670A3, 39670A5, 39670A22, 39670A1, 39670A15, 39670A28, 8719752A6.","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    39670A33 39670A3 39670A5 39670A22 39670A1 39670A15 39670A28 8719752A6  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Engine & Drive Parts  Outdrives & Transmissions  MerCruiser R/MR, '78-'82  Transom Assembly  Mercury Marine 864363A1 Shift Plate Kit",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23190/16007119/MER864363A1__26780.1743112422.jpg?c=1
https://marineengineparts.com/dometic-ha5440h-seastar-hydraulic-steering-fluid,Dometic HA5440H SeaStar Hydraulic Steering Fluid,TELHA5440H,HA5440H,731957801098,$78.89,98,"Dometic HA5440H SeaStar Hydraulic Steering Fluid.

SeaStar/BayStar hydraulic steering fluid is formulated to provide the best performance for your SeaStar/BayStar steering system. A perfect blend of viscosity stabilizers, anti-wear agents and corrosion inhibitors will ensure maximum steering life performance.

Features:

Container: Gallon Bottle (3.78L))


Also works in Hynautic Steering Systems


Formulated to provide the best performance for your SeaStar/BayStar steering system


Perfect blend of viscosity stabilizers, anti-wear agents and corrosion inhibitors will ensure maximum steering life performance


Any non-approved fluid may cause serious damage to the steering system resulting in possible loss of steering, causing property damage, personal injury and/or death


Dometic recommends SeaStar Hydraulic Fluid ONLY for use in their hydraulic steering systems","
        
                    
                        MSDS
                        HA5440H MSDS
                    

                
                    Brand
                    Dometic Marine
                

                
                    Cross Reference / Specs
                    SEASTAR SOLUTIONS
HA5440

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Hydraulic Steering  Stern Drive & Inboard  Inboard Steering Accessories  Dometic HA5440H SeaStar Hydraulic Steering Fluid,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/26219/16015715/TELHA5440H__46216.1743132398.jpg?c=1
https://marineengineparts.com/sierra-marine-18-0488-intake-gasket,Sierra Marine 18-0488 Intake Gasket,18-0488,18-0488,808282187255,$47.39,6,"Sierra 18-0488 Intake Manifold Gasket Set 5.0 and 5.7-Liter GM Chevy VORTEC 1996 and newer Engines, with 8-BOLT INTAKE MANIFOLD, Includes both ""side"" gaskets, Does not include distributor mounting gasket or end seals, use suitable RTV silicone gasket maker for end seals. Contains two gaskets for both side of intake.


Replaces Mercruiser # 27-807473A1 and Volvo-Penta # 3857662.


","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    3857662 27807473A1 17303 FEL17303 

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Engine Block Parts  Sierra Marine 18-0488 Intake Gasket,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17243/16006552/18-0488__06433.1743110251.jpg?c=1
https://marineengineparts.com/ngk-6955-cr9eb-standard-spark-plug,NGK 6955 CR9EB Standard Spark Plug,NGKCR9EB,41-CR9EB,87295169551,$9.09,10,"NGK 6955 CR9EB Standard Spark Plug.

NGK's Standard Plugs are Constructed for Longer Life and Optimum Performance.

Fits Yamaha jet boat engines.

Specifications:

Shell


Thread Size: 10mm


Thread Pitch: 1.0mm


Seat Type: Gasket


Resistor: Yes


Resistor Value: 5K Ohm


Reach: 19mm (3/4"")


Hex Size: 5/8"" (16mm)


Terminal Type: Solid


Overall Height: ISO


Gap: .031"" (0.8mm)




Center Electrode


Material: Nickel


Type: Standard


Size: 2.5mm


Projection: Non-Projected




Ground Electrode


Material: Nickel


Type: Standard


Quantity: 1




Torque Specs: Cast Iron: 18-25.3 lb. ft. Aluminum: 18-21.6 lb. ft.


Brand: NGK


Heat Range: 9


Longevity: 30k Miles","
        

                
                    Brand
                    NGK Spark Plugs
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Spark Plugs  NGK Spark Plugs  NGK 6955 CR9EB Standard Spark Plug,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24205/16009139/NGKCR9EB__10764.1743116335.jpg?c=1
https://marineengineparts.com/barr-marine-mc-1-65603-manifold,Barr Marine MC-1-65603 Manifold,BARMC-1-65603,MC-1-65603,12345679091,$419.99,2,"Barr MC-1-65603 Starboard side manifold replaces #B-54099A5 for Ford base Mercruiser engines V-8 302 and 351 Cubic inch engines Models 188, 215, 225, 233, 255, & 888 Inboard & Sterndrive.
Log style end riser manifold with square riser mounting flange (2-13/16"" x 3- 1/16"" bolt centers). Gaskets and mounting hardware included. Made in USA, 3-year limited warranty.","
        

                
                    Brand
                    Barr Marine
                

                
                    Cross Reference / Specs
                    18-1962 OSC5603 54099A1 54099A5 65603A4 65603A12  18-1962-1  9-40501
51252  5603

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Exhaust Manifolds & Risers  Barr Marine MC-1-65603 Manifold,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/20265/16013853/BARMC-1-65603__13723.1743129335.jpg?c=1
https://marineengineparts.com/sierra-marine-18-3217-impeller-kit,Sierra Marine 18-3217 Impeller Kit,18-3217,18-3217,30999236890,$29.49,5,"Sierra 18-3217 Fits all Mercruiser #1/1-R/MR/Alpha One drives up to serial #D494568. Includes Impeller, gaskets, wear plate, water tube and o'rings. Housing not included. If housing is needed order part # 18-3517
","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    89984T5

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Cooling  Sierra Marine 18-3217 Impeller Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17689/16008070/18-3217__64667.1743114234.jpg?c=1
https://marineengineparts.com/attwood-marine-1484-1-drainage-receptacle,Attwood Marine 1484-1 Drainage Receptacle,ATT1484-1,1484-1,110014682,$2.39,7,"Attwood Marine 1484-1 Drainage Receptacle

Features:

Material: Plastic


Color: Black


Cleats Long: 4 1/2""


Hose Drain Hole I.D. 3/8"" (not included)




","
        

                
                    Brand
                    Attwood Marine
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Accessories & Maintenance  Deck & Hull Hardware  Deck Hardware  Cleats & Chocks  Attwood Marine 1484-1 Drainage Receptacle,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/28632/16013565/ATT1484-1__22424.1743128946.jpg?c=1
https://marineengineparts.com/dometic-hc5323-3-seastar-inboard-cylinder,Dometic HC5323-3 SeaStar Inboard Cylinder,TELHC5323-3,HC5323-3,731957908346,$614.79,2,"Dometic HC5323-3 SeaStar Inboard Cylinder.

SeaStar inboard marine hydraulic steering cylinders are designed for single and dual rudder vessels with two axis articulation and easy autopilot interface. Manufactured with regular marine duty aluminum, these cylinders have a wide range of boat steering applications.

These Hynautic univeral mount cylinders are balanced cylinders are double rod ended, each end held in place with internal wire ties. Every cylinder is equipped with a swivel joint at each end. One provides for a fixed mount attachment point at the end of the housing to protect the moving rod. The other swivel joint, located at the rod end, allows for free movement of the cylinder without binding when attached to the rudder arm.

Features:

Cylinder Model: 125-9HYK19


Stroke: 9” (229mm)


Shaft Diameter: .75"" (19.0mm)


Body Diameter: 1.75"" (44.4mm)


Rod End Diameter: 1/2""


This cylinder uses the adjustable stainless steel O-ring seal (ORB) fittings","
        

                
                    Brand
                    Dometic Marine
                

                
                    Cross Reference / Specs
                    HYNAUTIC
K-19

SEASTAR SOLUTIONS
HC5323

CYLINDER MODEL
125-9HYK19
USE WITH:
 KS-02 - Seal Kit
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Hydraulic Steering  Stern Drive & Inboard  Cylinders  Dometic HC5323-3 SeaStar Inboard Cylinder,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/26231/16015733/TELHC5323-3__52335.1743132420.jpg?c=1
https://marineengineparts.com/mercury-marine-50-8m0095471-starter-assembly,Mercury Marine 50-8M0095471 Starter Assembly,MER508M0095471,8M0095471,745061940871,$317.59,1,"Mercury Marine 50-8M0095471 Starter Assembly.

Starter fits 4.5L & 6.2L MPI engines where the Solenoid uses a plug/receptacle.","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    USE WITH:
 89-8M6003698 - Solenoid
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Starters  Mercury Marine 50-8M0095471 Starter Assembly,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23136/16006907/MER508M0095471__26321.1743112081.jpg?c=1
https://marineengineparts.com/mercury-marine-8m0207773-relay-assy-trim,Mercury Marine 8M0207773 Relay Assy-Trim,MER8M0207773,8M0207773,678633176425,$23.89,4,"Mercury Marine 8M0207773 Relay Assy-Trim.

Relay/Trim solendoid fits ignition and trim systems on some outboard engines.

Features:

Volt: 12


Amp: 30","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    ARCO MARINE
R151

MERCURY MARINE
828151
828151A1
882751A1
882751A2
8M0207773

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Outboards  Mercury/Mariner  Trim & Tilt  Mercury Marine 8M0207773 Relay Assy-Trim,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/29071/16007270/MER8M0207773__58298.1743112623.jpg?c=1
https://marineengineparts.com/sierra-marine-18-5310-contact-set,Sierra Marine 18-5310 Contact Set,18-5310,18-5310,30999318756,$11.39,9,"Sierra 18-5310 Delco Ignition Adjustable Points. Four mercury, OMC, & Crusader.

Replaces Crusader 818701 12525 Mercury 33700, OMC 38054, Mallory 9-29003.","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    818701 12525 33700 380543 MAL9-29003  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Ignition  Sierra Marine 18-5310 Contact Set,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17981/16009905/18-5310__24662.1743117810.jpg?c=1
https://marineengineparts.com/sierra-marine-18-7688-fuel-injector,Sierra Marine 18-7688 Fuel Injector,18-7688,18-7688,808282287399,$230.29,2,Sierra 18-7688 fuel injector. Fits multi-port fuel injected GM V-6 and V-8 engines. Replaces Mercruiser part # 885176.,"
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    885176  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Fuel  Sierra Marine 18-7688 Fuel Injector,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18727/16010973/18-7688__17362.1743119628.jpg?c=1
https://marineengineparts.com/bennett-t1125-hydraulic-tubing-20-length,Bennett T1125 Hydraulic Tubing 20' Length,BENT1125,6BT-50063-64-00,666285327807,$41.99,20,"Bennett T1125 Hydraulic Tubing is strong flexible and impervious to corrosion. Tubing has a 1/4"" outside diameter x 20'-Length. 1800-lb. burst pressure. Color is black.
","
        

                
                    Brand
                    Bennett Marine
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Electrical  Trim Tab Kits & Accessories  Bennett Trim Tabs  Parts  Bennett T1125 Hydraulic Tubing 20' Length,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/20340/16014091/BENT1125__72431.1743129666.jpg?c=1
https://marineengineparts.com/mercury-marine-13-68102-lock-washer,Mercury Marine 13-68102 Lock Washer,MER1368102,68102,745061170322,$2.49,1,"Mercruiser 13-68102 Lock Washer. 3/4"" engine mount lock washer.

Replaces Mercury F8178, 13-817197","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    Replaces Mercury F8178, 13-817197

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Mounts  Mercury Marine 13-68102 Lock Washer,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23017/16006141/MER1368102__07290.1743108522.jpg?c=1
https://marineengineparts.com/ngk-5122-br7es-standard-spark-plug,NGK 5122 BR7ES Standard Spark Plug,NGKBR7ES,41-BR7ES,87295151228,$4.39,15,"NGK 5122 BR7ES Standard Spark Plug.

NGK's Standard Plugs are Constructed for Longer Life and Optimum Performance.

Specifications:

Shell


Thread Size: 14mm


Thread Pitch: 1.25mm


Seat Type: Gasket


Resistor: Yes


Resistor Value: 5K Ohm


Reach: 19mm (3/4"")


Hex Size: 13/16"" (21mm)


Terminal Type: Removable Nut


Overall Height: ISO


Gap: .031"" (0.8mm)




Center Electrode


Material: Nickel


Type: Standard


Size: 2.5mm


Projection: Non-Projected




Ground Electrode


Material: Nickel


Type: Standard


Quantity: 1




Torque Specs: Cast Iron: 18-25.3 lb. ft. Aluminum: 18-21.6 lb. ft.


Brand: NGK


Heat Range: 7


Longevity: 30k Miles","
        

                
                    Brand
                    NGK Spark Plugs
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Spark Plugs  NGK Spark Plugs  NGK 5122 BR7ES Standard Spark Plug,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24180/16009125/NGKBR7ES__43079.1743116316.jpg?c=1
https://marineengineparts.com/kohler-278490-generator-electric-fuel-pump,Kohler 278490 Generator Electric Fuel Pump,KOH278490,,12345681241,$224.89,,"Kohler 278490 Generator Electric Fuel Pump. 5E/7.3E - 5ECD/7.3ECD - This is the only fuel pump on carburated models and the low pressure pump on the injected models.

Maximum fuel delivery 15 gallons per hour at free-flow. Maximum pressure 2 to 3.5-psi, Typical flow 7 gph at 1 psi. Compatible with gasoline, diesel, biodiesel, E85, blended alcohol and fuel additives. Note: 60-Day Limited Warranty.



","
        

                
                    Brand
                    Kohler
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Generators  Kohler Generator  Kohler 278490 Generator Electric Fuel Pump,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/22661/16005539/KOH278490__81456.1743106969.jpg?c=1
https://marineengineparts.com/sierra-marine-18-2094-oil-seal,Sierra Marine 18-2094 Oil Seal,18-2094,18-2094,808282185206,$20.89,2,"Sierra 18-2094 Mercruiser Gimbal Bearing Seal. Seal behind gimbal bearing in transom housing, fits Mercruiser MR Drives 1978-1982, Alpha I 1983-1990, Alpha Gen-II 1991 and newer, Bravo I,II and III 1988 and newer.

Replaces Mercruiser 2688416 and Mallory 9-76230","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    2688416 9-76230 2636143  85910
26-88416  26-36143

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Engine & Drive Parts  Outdrives & Transmissions  MerCruiser R/MR, '78-'82  Transom Assembly  Sierra Marine 18-2094 Oil Seal",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17303/16007425/18-2094__62091.1743113114.jpg?c=1
